,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
3175,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-04-17,MASCULINO,ADULTOS,1
3176,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-04-17,MASCULINO,ADOLESCENTES,1
3177,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-04-17,MASCULINO,ADULTOS,1
3178,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-04-17,MASCULINO,ADULTOS,1
3179,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-17,MASCULINO,ADULTOS,1
3180,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-17,MASCULINO,ADULTOS,1
3181,VALLE,CARTAGO,76147000,ARMA DE FUEGO,2020-04-17,MASCULINO,ADULTOS,1
3182,VALLE,SAN PEDRO,76670000,ARMA BLANCA / CORTOPUNZANTE,2020-04-17,MASCULINO,ADULTOS,1
3183,VALLE,ZARZAL,76895000,ARMA DE FUEGO,2020-04-17,MASCULINO,ADULTOS,1
3184,ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3185,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-18,MASCULINO,ADULTOS,1
3186,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3187,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3188,CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-18,MASCULINO,ADULTOS,1
3189,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3190,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3191,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3192,CUNDINAMARCA,EL COLEGIO,25245000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3193,CUNDINAMARCA,LENGUAZAQUE,25407000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3194,CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,2020-04-18,MASCULINO,ADULTOS,1
3195,GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3196,GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3197,MAGDALENA,CIÉNAGA,47189000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3198,MAGDALENA,GUAMAL,47318000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3199,META,ACACÍAS,50006000,ARMA BLANCA / CORTOPUNZANTE,2020-04-18,MASCULINO,ADULTOS,1
3200,META,GRANADA,50313000,ARMA BLANCA / CORTOPUNZANTE,2020-04-18,MASCULINO,ADULTOS,1
3201,NARIÑO,IPIALES,52356000,ARMA DE FUEGO,2020-04-18,FEMENINO,ADOLESCENTES,1
3202,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3203,RISARALDA,SANTUARIO,66687000,ARMA BLANCA / CORTOPUNZANTE,2020-04-18,MASCULINO,ADULTOS,1
3204,TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-18,MASCULINO,ADULTOS,1
3205,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3206,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-04-18,MASCULINO,ADULTOS,1
3207,ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3208,ANTIOQUIA,CONCORDIA,5209000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3209,ANTIOQUIA,ITAGUI,5360000,CONTUNDENTES,2020-04-19,MASCULINO,ADULTOS,1
3210,ANTIOQUIA,ITAGUI,5360000,ARMA BLANCA / CORTOPUNZANTE,2020-04-19,MASCULINO,ADULTOS,1
3211,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-19,MASCULINO,ADULTOS,1
3212,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3213,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3214,BOYACÁ,RÁQUIRA,15600000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3215,CAUCA,ARGELIA,19050000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3216,CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3217,CAUCA,INZÁ,19355000,ARMA BLANCA / CORTOPUNZANTE,2020-04-19,MASCULINO,ADULTOS,1
3218,CAUCA,TORIBIO,19821000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3219,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3220,CHOCÓ,QUIBDÓ (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-19,MASCULINO,ADULTOS,1
3221,CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3222,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,2020-04-19,MASCULINO,ADULTOS,1
3223,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-19,MASCULINO,ADULTOS,1
3224,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-19,MASCULINO,ADULTOS,1
3225,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-19,MASCULINO,ADULTOS,1
3226,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-04-19,FEMENINO,ADULTOS,1
3227,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-19,MASCULINO,ADULTOS,1
3228,GUAJIRA,BARRANCAS,44078000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3229,META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3230,VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3231,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3232,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3233,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3234,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3235,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3236,VALLE,ZARZAL,76895000,ARMA DE FUEGO,2020-04-19,MASCULINO,ADULTOS,1
3237,ANTIOQUIA,BETANIA,5091000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3238,ANTIOQUIA,EL CARMEN DE VIBORAL,5148000,ARMA BLANCA / CORTOPUNZANTE,2020-04-20,MASCULINO,ADULTOS,1
3239,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-20,MASCULINO,ADOLESCENTES,1
3240,BOLÍVAR,ARJONA,13052000,ARMA BLANCA / CORTOPUNZANTE,2020-04-20,MASCULINO,ADULTOS,1
3241,CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-20,MASCULINO,ADULTOS,1
3242,CALDAS,NEIRA,17486000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3243,CAUCA,ARGELIA,19050000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3244,CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3245,CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3246,CÓRDOBA,LORICA,23417000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3247,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-20,MASCULINO,ADULTOS,1
3248,CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3249,META,VISTAHERMOSA,50711000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3250,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA BLANCA / CORTOPUNZANTE,2020-04-20,MASCULINO,ADULTOS,1
3251,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3252,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3253,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-20,MASCULINO,ADULTOS,1
3254,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-20,FEMENINO,ADULTOS,1
3255,VALLE,YOTOCO,76890000,ARMA BLANCA / CORTOPUNZANTE,2020-04-20,MASCULINO,ADULTOS,1
3256,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-21,MASCULINO,ADULTOS,1
3257,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-21,MASCULINO,ADULTOS,1
3258,ANTIOQUIA,YARUMAL,5887000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3259,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3260,ATLÁNTICO,POLONUEVO,8558000,ARMA BLANCA / CORTOPUNZANTE,2020-04-21,MASCULINO,ADULTOS,1
3261,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3262,CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3263,CHOCÓ,ACANDÍ,27006000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3264,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADOLESCENTES,1
3265,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3266,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3267,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3268,GUAJIRA,MAICAO,44430000,ARMA BLANCA / CORTOPUNZANTE,2020-04-21,FEMENINO,ADULTOS,1
3269,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3270,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3271,NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,2020-04-21,MASCULINO,ADULTOS,1
3272,PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3273,VALLE,BUENAVENTURA,76109000,ARMA BLANCA / CORTOPUNZANTE,2020-04-21,MASCULINO,ADULTOS,1
3274,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3275,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3276,VALLE,CANDELARIA,76130000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3277,VALLE,PALMIRA,76520000,ARMA DE FUEGO,2020-04-21,MASCULINO,ADULTOS,1
3278,ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3279,ANTIOQUIA,CALDAS,5129000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3280,ANTIOQUIA,CHIGORODÓ,5172000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3281,ANTIOQUIA,COPACABANA,5212000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3282,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3283,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-22,FEMENINO,ADULTOS,1
3284,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3285,ANTIOQUIA,RIONEGRO,5615000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3286,ANTIOQUIA,ZARAGOZA,5895000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3287,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3288,CAUCA,ARGELIA,19050000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3289,CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3290,CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3291,CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3292,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3293,MAGDALENA,CIÉNAGA,47189000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3294,MAGDALENA,CIÉNAGA,47189000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3295,NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3296,NORTE DE SANTANDER,ABREGO,54003000,CONTUNDENTES,2020-04-22,MASCULINO,ADULTOS,1
3297,SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3298,TOLIMA,ANZOÁTEGUI,73043000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3299,TOLIMA,FRESNO,73283000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3300,VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3301,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3302,VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3303,VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3304,VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3305,VALLE,OBANDO,76497000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3306,VALLE,ZARZAL,76895000,ARMA DE FUEGO,2020-04-22,MASCULINO,ADULTOS,1
3307,ANTIOQUIA,ANORÍ,5040000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3308,ANTIOQUIA,CAREPA,5147000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3309,ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3310,ANTIOQUIA,VALDIVIA,5854000,ARMA BLANCA / CORTOPUNZANTE,2020-04-23,MASCULINO,ADULTOS,1
3311,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3312,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3313,CÓRDOBA,LOS CÓRDOBAS,23419000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3314,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3315,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-04-23,FEMENINO,ADULTOS,1
3316,GUAJIRA,FONSECA,44279000,ARMA BLANCA / CORTOPUNZANTE,2020-04-23,MASCULINO,ADULTOS,1
3317,MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3318,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3319,QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3320,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3321,VALLE,PRADERA,76563000,ARMA DE FUEGO,2020-04-23,MASCULINO,ADULTOS,1
3322,ANTIOQUIA,BELLO,5088000,ARMA BLANCA / CORTOPUNZANTE,2020-04-24,MASCULINO,ADULTOS,1
3323,ANTIOQUIA,LA PINTADA,5390000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3324,ANTIOQUIA,NECHÍ,5495000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3325,ANTIOQUIA,SANTA BÁRBARA,5679000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3326,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,5042000,ARMA BLANCA / CORTOPUNZANTE,2020-04-24,FEMENINO,ADULTOS,1
3327,ANTIOQUIA,SANTO DOMINGO,5690000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3328,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3329,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3330,CAUCA,ALMAGUER,19022000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3331,CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3332,CAUCA,MORALES,19473000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3333,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3334,CUNDINAMARCA,MADRID,25430000,ARMA BLANCA / CORTOPUNZANTE,2020-04-24,FEMENINO,ADULTOS,1
3335,CUNDINAMARCA,VILLAGÓMEZ,25871000,CONTUNDENTES,2020-04-24,MASCULINO,ADULTOS,1
3336,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),95001000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3337,MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3338,MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3339,META,GRANADA,50313000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3340,NORTE DE SANTANDER,CÚCUTA (CT),54001000,CONTUNDENTES,2020-04-24,MASCULINO,ADULTOS,1
3341,TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3342,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-24,MASCULINO,ADULTOS,1
3343,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-24,MASCULINO,ADULTOS,1
3344,ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3345,ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3346,ANTIOQUIA,VALDIVIA,5854000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-25,MASCULINO,ADOLESCENTES,1
3347,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-25,MASCULINO,ADULTOS,1
3348,BOLÍVAR,ARJONA,13052000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3349,CALDAS,ANSERMA,17042000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3350,CALDAS,BELALCÁZAR,17088000,ARMA BLANCA / CORTOPUNZANTE,2020-04-25,MASCULINO,ADULTOS,1
3351,CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3352,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3353,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3354,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3355,HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,2020-04-25,MASCULINO,ADULTOS,1
3356,MAGDALENA,ZONA BANANERA,47980000,ARMA BLANCA / CORTOPUNZANTE,2020-04-25,MASCULINO,ADULTOS,1
3357,RISARALDA,PEREIRA (CT),66001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-25,MASCULINO,ADULTOS,1
3358,SANTANDER,SABANA DE TORRES,68655000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3359,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,2020-04-25,MASCULINO,ADULTOS,1
3360,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3361,VALLE,CARTAGO,76147000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3362,VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,2020-04-25,MASCULINO,ADULTOS,1
3363,ANTIOQUIA,BARBOSA,5079000,ARMA BLANCA / CORTOPUNZANTE,2020-04-26,MASCULINO,ADULTOS,1
3364,ANTIOQUIA,CONCEPCIÓN,5206000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3365,ANTIOQUIA,ITUANGO,5361000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3366,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3367,ANTIOQUIA,NECHÍ,5495000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3368,ANTIOQUIA,ZARAGOZA,5895000,ARMA BLANCA / CORTOPUNZANTE,2020-04-26,MASCULINO,ADULTOS,1
3369,BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3370,BOLÍVAR,TURBANÁ,13838000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3371,CAUCA,ARGELIA,19050000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3372,CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3373,CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3374,CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3375,CAUCA,GUACHENÉ,19300000,CONTUNDENTES,2020-04-26,MASCULINO,ADULTOS,1
3376,CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3377,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3378,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-26,MASCULINO,ADULTOS,1
3379,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-26,FEMENINO,ADULTOS,1
3380,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-26,MASCULINO,ADULTOS,1
3381,QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3382,VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3383,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,2020-04-26,MASCULINO,ADULTOS,1
3384,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3385,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3386,VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,2020-04-26,MASCULINO,ADULTOS,1
3387,VALLE,TORO,76823000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3388,VALLE,YUMBO,76892000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3389,VICHADA,PUERTO CARREÑO (CT),99001000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3390,VICHADA,PUERTO CARREÑO (CT),99001000,ARMA DE FUEGO,2020-04-26,MASCULINO,ADULTOS,1
3391,ANTIOQUIA,ABEJORRAL,5002000,ARMA DE FUEGO,2020-04-27,MASCULINO,ADULTOS,1
3392,ANTIOQUIA,BELLO,5088000,CONTUNDENTES,2020-04-27,MASCULINO,ADULTOS,1
3393,ANTIOQUIA,BELLO,5088000,CONTUNDENTES,2020-04-27,MASCULINO,ADULTOS,1
3394,ANTIOQUIA,CÁCERES,5120000,ARMA DE FUEGO,2020-04-27,MASCULINO,ADULTOS,1
3395,ANTIOQUIA,CÁCERES,5120000,ARMA DE FUEGO,2020-04-27,MASCULINO,ADULTOS,1
3396,ANTIOQUIA,CIUDAD BOLÍVAR,5101000,ARMA DE FUEGO,2020-04-27,FEMENINO,ADULTOS,1
3397,ANTIOQUIA,CIUDAD BOLÍVAR,5101000,ARMA DE FUEGO,2020-04-27,MASCULINO,ADULTOS,1
